gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,TenureFlag_Short,HighMonthlyCharges,HighTotalCharges
Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,1,0,0,1,1,0,3,1,1,0,1,1,0,44.73727272727273,19.75,49_plus,0,0,1
Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,0,0,1,0,1,1,3,0,1,0,1,0,1,94.21810344827585,35.399999999999636,49_plus,0,1,1
Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,0,0,1,0,1,0,2,0,1,1,0,0,0,86.602,8.650000000000546,13_24,0,1,1
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,0,1,0,0,1,1,3,0,1,0,1,0,0,98.836,19.75,49_plus,0,1,1
Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,37.19166666666667,-12.599999999999994,0_12,1,0,0
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,60.36666666666667,20.69999999999999,0_12,1,1,0
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,0,0,1,1,0,0,2,1,0,1,0,0,0,68.28999999999999,-6.949999999999989,0_12,1,1,0
Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No,1,1,1,1,1,0,5,1,1,0,1,1,0,80.73028169014086,184.35000000000036,49_plus,0,1,1
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes,0,0,0,0,0,0,0,0,0,1,0,1,0,59.625,-21.75,0_12,1,1,0
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,No,1,0,1,1,1,1,5,1,1,1,0,0,1,85.48333333333333,74.0,49_plus,0,1,1
Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,1,1,1,0,1,0,4,1,1,1,0,0,1,94.45208333333333,-107.55000000000018,25_48,0,1,1
Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,No,0,0,0,0,0,0,0,0,0,0,1,1,0,18.4140625,-33.85000000000002,25_48,0,0,0
Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No,0,1,1,1,0,0,3,1,0,1,0,1,0,53.57857142857143,-53.299999999999955,13_24,0,0,0
Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,No,0,0,0,0,0,0,0,0,0,1,0,0,0,48.62931034482759,13.049999999999955,25_48,0,0,1
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,75.53181818181818,-33.64999999999998,0_12,1,1,0
Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.064102564102566,-31.699999999999932,25_48,0,0,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,22.65,0.0,0_12,1,0,0
Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,0,1,1,0,1,1,4,0,1,0,1,0,1,103.54191176470589,66.15000000000055,49_plus,0,1,1
Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,1,1,0,0,1,1,4,1,1,0,1,0,0,72.93301886792453,-55.350000000000364,49_plus,0,1,1
Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,1,1,1,1,1,1,6,1,1,0,1,0,0,108.34365079365078,120.34999999999945,49_plus,0,1,1
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,No,0,1,0,0,0,1,2,0,1,1,0,0,1,78.82941176470588,-39.90000000000009,13_24,0,1,0
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,0,1,0,0,0,0,1,0,0,1,0,0,1,61.94166666666666,-33.35000000000002,0_12,1,1,0
Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184.0,No,0,0,1,0,1,1,3,0,1,0,1,0,1,91.07692307692308,35.59999999999991,0_12,1,1,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,1,1,1,1,1,1,6,1,1,0,1,1,0,116.13287671232878,64.50000000000182,49_plus,0,1,1
Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,0,1,0,1,1,1,4,1,1,0,1,1,0,102.53958333333334,-125.39999999999964,49_plus,0,1,1
Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,0,0,0,0,0,0,0,0,0,0,1,0,0,18.274,-26.749999999999943,13_24,0,0,0
Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,No,0,0,0,0,0,0,0,0,0,0,1,0,0,20.725,37.60000000000002,13_24,0,0,0
Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,1,1,0,0,0,1,3,1,1,0,1,1,0,89.06102941176471,-14.050000000000182,49_plus,0,1,1
Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,No,1,1,0,0,0,0,2,1,0,1,0,1,0,44.86666666666667,12.699999999999989,0_12,1,0,0
Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,No,0,0,0,0,0,0,0,0,0,1,0,0,0,20.916666666666668,0.25,0_12,1,0,0
Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,0,0,0,0,1,1,2,0,1,1,0,0,1,86.9125,68.34999999999991,13_24,0,1,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,10.1,0.0,0_12,1,0,0
Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,No,1,1,1,0,0,0,3,1,0,0,1,1,0,59.792857142857144,39.000000000000455,25_48,0,0,1
Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No,1,1,0,0,0,1,3,1,1,1,0,0,1,62.20568181818182,-12.799999999999727,25_48,0,0,1
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,0,0,0,0,0,0,0,0,0,1,0,0,1,37.15,0.0,0_12,1,1,0
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,0,0,0,0,0,0,0,0,1,0,0,0,35.3,0.0,0_12,1,1,0
Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,0,0,0,0,1,1,2,0,1,1,0,0,1,87.47407407407408,1.0000000000004547,25_48,0,1,1
Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,0,1,0,0,0,0,1,0,0,1,0,0,1,75.23260869565217,-15.349999999999909,13_24,0,1,1
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404.0,No,1,1,1,1,1,1,6,1,1,0,1,1,0,88.94444444444444,-25.050000000000182,49_plus,0,1,1
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,No,0,0,0,0,0,0,0,0,0,0,1,0,0,20.66875,29.19999999999999,0_12,1,0,0
Female,1,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,No,0,1,1,1,0,0,3,1,0,1,0,1,0,64.39999999999999,62.99999999999977,25_48,0,0,1
Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,No,0,0,0,0,0,0,0,0,0,1,0,0,1,61.370588235294115,-71.10000000000014,13_24,0,0,0
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,No,0,0,0,0,0,0,0,0,0,0,1,0,0,16.075,-7.900000000000006,0_12,1,0,0
Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,No,0,1,1,1,1,1,5,1,1,0,1,1,0,106.50642857142857,-169.05000000000018,49_plus,0,1,1
Female,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,No,0,0,0,0,0,0,0,0,0,1,0,0,0,12.35,0.0,0_12,1,0,0
Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,No,1,0,1,0,1,1,4,1,1,1,0,0,1,51.5375,-26.05000000000001,0_12,1,1,0
Male,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,0,0,1,0,1,1,3,0,1,1,0,1,0,92.28636363636363,-2.5,13_24,0,1,1
Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No,0,1,1,0,0,0,2,0,0,1,0,1,0,83.84857142857142,-23.200000000000728,49_plus,0,1,1
Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,No,1,1,1,1,0,0,4,1,0,0,1,1,0,46.91388888888889,-1.7999999999997272,49_plus,0,0,1
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,1346.2,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.231428571428573,7.600000000000136,49_plus,0,0,0
Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,No,0,0,1,1,1,1,4,1,1,1,0,0,1,100.93979591836735,-38.74999999999909,25_48,0,1,1
Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,Yes,0,1,1,0,0,0,2,0,0,1,0,1,0,84.6875,147.55000000000018,25_48,0,1,1
Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,35.516666666666666,7.75,0_12,1,0,0
Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,No,1,0,1,1,1,1,5,1,1,1,0,1,0,107.92826086956521,84.44999999999982,25_48,0,1,1
Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,0,1,0,0,0,0,1,0,0,1,0,1,0,78.57211538461539,-45.25,49_plus,0,1,1
Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,1,0,0,1,1,1,4,1,1,1,0,0,1,75.77173913043478,0.34999999999990905,13_24,0,1,1
Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No,1,1,1,1,1,1,6,1,1,0,1,1,0,85.27123287671233,-14.0,49_plus,0,1,1
Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,No,0,1,1,0,1,0,3,0,1,1,0,0,1,89.875,-23.90000000000009,25_48,0,1,1
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,No,1,1,1,1,1,1,6,1,1,0,1,0,1,87.85069444444444,-89.59999999999945,49_plus,0,1,1
Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,0,0,1,0,0,0,1,0,0,1,0,0,1,42.53125,-0.6500000000000341,0_12,1,0,0
Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No,0,0,0,0,0,0,0,0,0,0,1,1,0,25.128358208955223,23.700000000000045,49_plus,0,0,1
Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,No,1,0,0,1,1,1,4,1,1,0,1,1,0,76.275,69.90000000000009,49_plus,0,1,1
Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.629032258064516,22.0,25_48,0,0,0
Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,No,0,0,0,0,1,0,1,0,1,1,0,0,1,82.75999999999999,-5.299999999999727,25_48,0,1,1
Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,No,0,0,0,0,0,0,0,0,0,0,1,0,0,23.305384615384614,-72.35000000000014,49_plus,0,0,1
Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,No,0,1,1,0,1,1,4,0,1,0,1,1,0,102.91590909090908,87.69999999999982,49_plus,0,1,1
Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,No,1,1,0,1,1,0,4,1,1,1,0,0,0,97.27499999999999,-66.05000000000018,25_48,0,1,1
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,1,0,0,0,1,1,3,1,1,1,0,0,1,47.8,0.0,0_12,1,1,0
Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,1,1,0,0,0,0,2,1,0,1,0,1,0,58.68600000000001,6.550000000000182,49_plus,0,0,1
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,No,0,1,0,1,1,0,3,1,1,0,1,1,0,92.68823529411765,-1.8999999999996362,49_plus,0,1,1
Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.48,24.549999999999955,25_48,0,0,0
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,No,0,0,0,0,0,0,0,0,0,1,0,0,0,18.916666666666668,5.150000000000034,13_24,0,0,0
Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,1,1,0,1,1,1,5,1,1,1,0,1,0,104.56136363636364,-49.75,25_48,0,1,1
Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,No,0,0,1,0,1,1,3,0,1,1,0,0,1,98.14035087719299,-64.80000000000018,49_plus,0,1,1
Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,0,0,0,1,0,1,2,1,1,0,1,1,0,51.52333333333333,-54.549999999999955,13_24,0,0,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,35.675,0.0,0_12,1,1,0
Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,1,1,0,0,0,0,2,1,0,0,1,0,0,50.45882352941176,-35.80000000000007,13_24,0,0,0
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,1,1,0,0,1,1,4,1,1,1,0,0,1,106.39507042253521,130.55000000000018,49_plus,0,1,1
Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,1,1,1,0,1,1,5,1,1,0,1,1,0,81.94041095890411,-73.55000000000018,49_plus,0,1,1
Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,0,0,1,0,0,0,1,0,0,1,0,1,0,70.95416666666667,-28.999999999999773,13_24,0,1,1
Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,0,0,0,0,0,0,0,0,0,1,0,0,0,21.23409090909091,-51.549999999999955,13_24,0,0,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,10.075,0.0,0_12,1,0,0
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,0,0,0,0,0,0,0,0,0,1,0,1,0,34.875,0.0,0_12,1,0,0
Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,Yes,0,0,0,0,1,1,2,0,1,1,0,0,1,88.81818181818181,-51.40000000000009,25_48,0,1,1
Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,0,0,0,0,1,0,1,0,1,1,0,0,1,77.82499999999999,26.40000000000009,13_24,0,1,1
Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,1,1,0,0,0,0,2,1,0,1,0,0,1,27.57,3.25,0_12,1,0,0
Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,0,0,1,0,0,0,1,0,0,0,1,0,1,52.472972972972975,-67.29999999999995,25_48,0,0,1
Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,0,1,1,1,0,0,3,1,0,0,1,1,0,37.89705882352941,-52.25000000000023,49_plus,0,0,1
Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,0,0,0,1,0,0,1,1,0,1,0,1,0,29.041836734693877,7.0499999999999545,25_48,0,0,1
Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.03627450980392,-36.649999999999864,49_plus,0,0,0
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,1,1,1,1,0,1,5,1,1,0,1,1,0,79.60136986301369,83.30000000000018,49_plus,0,1,1
Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,0,0,0,0,0,0,0,0,0,1,0,1,0,20.354545454545455,-24.099999999999994,0_12,1,0,0
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,0,0,0,0,0,0,0,0,0,1,0,0,0,20.61578947368421,38.0,13_24,0,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,0,0,0,0,1,0,1,0,1,1,0,0,1,39.975,0.0,0_12,1,1,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,9.65,0.0,0_12,1,0,0
Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,0,0,1,0,1,1,3,0,1,1,0,0,1,81.16499999999999,-34.799999999999955,0_12,1,1,0
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,1,0,0,0,0,1,2,1,1,1,0,0,0,58.25,-6.75,0_12,1,1,0
Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0,0,0,1,0,0,1,1,0,1,0,1,0,76.26463414634146,-27.15000000000009,25_48,0,1,1
Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,0,0,1,0,1,1,3,0,1,0,1,1,0,97.735,-24.050000000000182,49_plus,0,1,1
Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,1,0,1,1,0,1,4,1,1,0,1,0,1,98.80526315789473,84.19999999999982,25_48,0,1,1
Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,0,0,1,0,0,0,1,0,0,1,0,1,0,74.03421052631579,-43.24999999999977,13_24,0,1,1
Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,0,0,0,0,0,0,0,0,0,1,0,0,1,69.55833333333334,62.5,0_12,1,0,0
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,0,0,0,0,0,1,1,0,1,1,0,1,0,69.71111111111111,-54.200000000000045,0_12,1,1,0
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,60.5,16.25,0_12,1,1,0
Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,No,1,0,0,0,0,1,2,1,1,0,1,1,0,56.375,-112.75,49_plus,0,0,1
Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,No,0,1,1,0,0,1,3,0,1,1,0,0,1,90.94117647058823,11.450000000000273,25_48,0,1,1
Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,0,0,0,0,0,0,0,0,0,1,0,1,0,46.1468085106383,101.19999999999982,25_48,0,0,1
Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,0,0,0,0,0,0,0,0,0,0,1,1,0,28.01,92.94999999999993,25_48,0,0,0
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,0,0,0,0,0,0,0,0,0,1,0,0,1,16.4875,5.3500000000000085,0_12,1,0,0
Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,0,0,0,0,0,0,0,0,0,0,1,0,0,22.96451612903226,74.39999999999998,25_48,0,0,0
Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,1,0,0,1,0,0,2,1,0,0,1,0,1,57.43529411764706,-7.400000000000091,25_48,0,0,1
