gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,MonthlyCharges_IsMonthToMonth,MonthlyCharges_SeniorCitizen,Tenure_MonthlyCharges
Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,1,0,0,0,0,0,1,1,0,1,0,1,0,68.33214285714286,-2.1000000000000227,13_24,73.75,0.0,958.75
Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,0,0,0,0,0,0,0,0,0,1,0,0,0,15.950000000000001,-6.549999999999983,0_12,19.7,0.0,118.19999999999999
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,18.8,0,0,0,0,0,0,0,0,0,0,1,0,0,9.4,0.0,0_12,0.0,0.0,18.8
Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,1,1,1,1,0,1,5,1,1,0,1,1,0,79.33214285714286,-70.25,49_plus,0.0,0.0,5623.5
Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,288.05,0,0,0,0,0,0,0,0,0,1,0,0,1,18.003125,-11.949999999999989,13_24,20.0,0.0,300.0
Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,0,0,1,0,1,0,2,0,1,1,0,0,1,76.240625,-59.65000000000009,13_24,85.3,0.0,1279.5
Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,0,0,0,1,0,1,2,1,1,0,1,1,0,51.52333333333333,-54.549999999999955,13_24,0.0,0.0,827.4
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,0,1,1,0,1,1,4,0,1,0,1,0,1,104.25357142857143,52.75,49_plus,0.0,0.0,7245.0
Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,1425.45,0,0,1,1,1,1,4,1,1,0,1,1,0,75.02368421052631,-50.549999999999955,13_24,0.0,0.0,1476.0
Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,0,0,0,0,0,0,0,0,0,1,0,0,1,67.0340909090909,23.65000000000009,13_24,69.1,69.1,1451.1
Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.6,2088.05,0,0,0,0,1,0,1,0,1,1,0,0,0,80.3096153846154,-26.949999999999818,25_48,84.6,0.0,2115.0
Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,0,1,1,1,1,0,4,1,1,0,1,1,0,75.32672413793104,116.75,49_plus,0.0,0.0,4252.2
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,0,0,1,1,1,1,4,1,1,1,0,1,0,65.44166666666666,16.899999999999977,0_12,75.15,0.0,375.75
Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,0,0,0,0,0,0,0,0,0,1,0,0,0,14.414285714285715,-16.999999999999986,0_12,19.65,0.0,117.89999999999999
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,0,0,0,0,1,1,2,0,1,1,0,0,1,84.89,47.25,0_12,94.3,94.3,377.2
Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,0,0,0,0,0,0,0,0,0,1,0,0,0,58.44375,-23.14999999999992,0_12,70.1,70.1,490.69999999999993
Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,79.8,0,0,0,0,0,0,0,0,0,1,0,0,1,19.95,4.499999999999986,0_12,25.1,0.0,75.30000000000001
Female,0,Yes,Yes,60,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.85,3590.2,1,0,1,1,1,1,5,1,1,0,1,1,0,58.85573770491803,-0.8000000000001819,49_plus,0.0,0.0,3591.0
Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,0,0,0,0,1,0,1,0,1,1,0,1,0,84.29375,14.350000000000364,25_48,86.55,0.0,2683.0499999999997
Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,1,1,0,1,0,0,3,1,0,0,1,0,0,53.45208333333333,-45.40000000000009,13_24,0.0,0.0,1328.25
Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,1,1,1,1,1,0,5,1,1,1,0,1,0,55.50238095238095,65.54999999999995,13_24,55.0,0.0,1100.0
Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,0,1,1,1,1,1,5,1,1,0,1,1,0,86.52720588235294,111.80000000000018,49_plus,0.0,0.0,5772.05
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,0,0,0,0,0,0,0,0,0,1,0,1,0,23.815,56.80000000000001,0_12,20.15,0.0,181.35
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,1,1,1,0,0,1,4,1,1,0,1,1,0,66.96164383561644,-61.80000000000018,49_plus,0.0,0.0,4950.0
Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6,0,0,0,0,0,0,0,0,0,1,0,0,1,18.46666666666667,-62.84999999999991,25_48,20.45,0.0,838.4499999999999
Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,1,1,1,1,1,0,5,1,1,1,0,0,0,76.9804347826087,-117.40000000000009,25_48,81.3,0.0,3658.5
Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,3363.8,0,1,0,1,1,0,3,1,1,1,0,1,0,62.2925925925926,-81.19999999999982,49_plus,65.0,0.0,3445.0
Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,1229.1,0,0,0,0,0,0,0,0,0,0,1,0,0,23.19056603773585,-60.50000000000023,49_plus,0.0,0.0,1289.6000000000001
Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,1,1,1,1,1,1,6,1,1,0,1,1,0,104.7765625,-230.59999999999945,49_plus,0.0,0.0,6936.299999999999
Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.2,5129.45,0,1,0,0,1,1,3,0,1,0,1,1,0,93.26272727272728,-119.35000000000036,49_plus,0.0,0.0,5248.8
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,181.8,0,0,0,0,0,0,0,0,0,1,0,0,0,18.18,-1.799999999999983,0_12,20.4,0.0,183.6
Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,1,1,1,1,1,1,6,1,1,0,1,0,1,116.89785714285715,178.85000000000036,49_plus,0.0,0.0,8004.0
Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,0,0,0,0,0,0,0,0,0,0,1,1,0,23.75,7.5,13_24,0.0,0.0,325.0
Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7853.7,0,0,1,1,1,1,4,1,1,0,1,1,0,107.58493150684932,113.69999999999982,49_plus,0.0,0.0,7740.0
Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,1,1,1,0,0,0,3,1,0,1,0,1,0,86.58,40.049999999999955,0_12,91.75,0.0,825.75
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.35,1354.4,0,0,0,0,0,0,0,0,0,0,1,0,1,18.553424657534247,-110.79999999999995,49_plus,0.0,0.0,1465.2
Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,4017.45,1,1,1,0,0,0,3,1,0,0,1,1,0,59.96194029850746,-18.450000000000273,49_plus,0.0,0.0,4035.9
Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,0,1,0,0,0,0,1,0,0,1,0,0,1,67.14375,-41.700000000000045,13_24,74.4,74.4,1116.0
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,0,1,0,0,0,0,1,0,0,1,0,0,1,63.55,26.75,0_12,72.75,72.75,291.0
Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,0,1,1,1,1,1,5,1,1,1,0,1,0,72.225,8.099999999999909,13_24,76.5,0.0,1147.5
Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,1,1,1,0,1,1,5,1,1,0,1,0,1,57.97403846153846,-9.649999999999636,49_plus,0.0,0.0,3024.2999999999997
Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,0,0,0,0,0,0,0,0,0,1,0,1,0,68.28690476190476,-12.199999999999818,25_48,70.25,0.0,2880.25
Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1240.15,0,0,0,0,0,0,0,0,0,0,1,0,0,19.079230769230772,-11.049999999999955,49_plus,0.0,0.0,1251.2
Female,0,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,0,1,1,1,0,1,4,1,1,0,1,1,0,49.22826086956522,-30.5,25_48,0.0,0.0,2295.0
Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1667.25,1,0,0,1,1,1,4,1,1,0,1,0,1,104.203125,138.75,13_24,0.0,0.0,1528.5
Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,0,0,0,0,0,0,0,0,0,0,1,1,0,19.375714285714285,-44.40000000000009,49_plus,0.0,20.3,1400.7
Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.2,2854.95,1,0,1,1,1,1,5,1,1,1,0,1,0,77.1608108108108,3.7499999999995453,25_48,79.2,0.0,2851.2000000000003
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,1,1,1,1,1,1,6,1,1,0,1,1,0,91.62945205479451,-25.050000000000182,49_plus,0.0,0.0,6714.0
Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,0,0,1,0,1,1,3,0,1,0,1,1,0,96.70625000000001,-41.30000000000018,49_plus,0.0,0.0,7004.150000000001
Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,1,0,0,0,1,1,3,1,1,0,1,1,0,96.594776119403,-286.5500000000002,49_plus,0.0,102.4,6758.400000000001
Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,1,0,0,1,0,0,2,1,0,1,0,0,0,53.6,-32.49999999999997,0_12,82.3,0.0,246.89999999999998
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,0,0,0,0,0,0,0,0,0,1,0,1,0,13.283333333333333,-1.5499999999999972,0_12,20.7,0.0,41.4
Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,0,0,1,0,0,0,1,0,0,0,1,1,0,78.11475409836065,13.0,49_plus,0.0,0.0,4752.0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,1,0,1,1,0,0,3,1,0,0,1,1,0,65.9123287671233,23.600000000000364,49_plus,0.0,0.0,4788.0
Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,5082.8,0,1,1,0,1,1,4,0,1,0,1,1,0,103.73061224489797,-9.99999999999909,25_48,0.0,0.0,5092.799999999999
Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,1,0,0,1,0,0,2,1,0,1,0,0,1,27.25,0.0,0_12,54.5,0.0,54.5
Male,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.55,343.45,1,0,0,1,0,1,3,1,1,0,1,0,0,38.16111111111111,-12.949999999999989,0_12,0.0,0.0,356.4
Female,0,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,1,1,0,1,0,1,4,1,1,0,1,0,0,67.02906976744185,38.84999999999991,25_48,0.0,0.0,2843.4
Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,0,0,0,0,0,0,0,0,0,1,0,1,0,71.12142857142857,82.54999999999995,13_24,70.55,0.0,1411.0
Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,916.0,0,0,0,0,0,0,0,0,0,0,1,1,0,18.693877551020407,-36.80000000000007,25_48,0.0,0.0,952.8000000000001
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,0,0,0,0,0,0,0,0,1,0,0,0,16.107142857142858,-11.449999999999989,0_12,20.7,0.0,124.19999999999999
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,0,0,0,0,0,0,0,0,0,0,1,1,0,18.863235294117647,-12.049999999999955,25_48,0.0,0.0,653.4
Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,1,0,1,1,0,0,3,1,0,0,1,1,0,65.24342105263158,-40.44999999999982,25_48,0.0,0.0,2519.7
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,0,0,0,0,0,0,0,0,0,1,0,0,1,47.15,0.04999999999998295,0_12,70.7,0.0,141.4
Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,1,1,1,0,0,0,3,1,0,0,1,1,0,90.98870967741935,108.65000000000009,25_48,0.0,0.0,2712.0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,0,0,0,0,0,0,0,0,0,1,0,1,0,9.7,0.0,0_12,19.4,0.0,19.4
Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,1,1,1,1,0,1,5,1,1,0,1,0,0,48.326,-51.84999999999991,13_24,0.0,0.0,1260.0
Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,0,0,1,0,1,1,3,0,1,1,0,0,1,46.385714285714286,10.450000000000045,13_24,49.15,0.0,638.9499999999999
Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,1,0,0,1,0,1,3,1,1,0,1,0,0,68.28166666666667,20.0,49_plus,0.0,0.0,4076.8999999999996
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,1,1,1,1,1,1,6,1,1,0,1,1,0,115.40958904109588,87.29999999999927,49_plus,0.0,0.0,8337.6
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,0,0,0,0,0,0,0,0,0,1,0,1,0,69.914,-61.75000000000023,13_24,75.4,0.0,1809.6000000000001
Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,0,0,0,1,1,1,3,1,1,1,0,0,1,93.80357142857143,3.5,13_24,100.75,0.0,1309.75
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.25,6369.45,1,1,1,1,1,1,6,1,1,0,1,1,0,87.2527397260274,-128.55000000000018,49_plus,0.0,0.0,6498.0
Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,0,0,0,0,0,0,0,0,0,0,1,0,0,25.071969696969695,-19.0,49_plus,0.0,0.0,1673.75
Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9,0,0,0,0,0,0,0,0,0,0,1,0,0,10.633333333333333,-8.700000000000003,0_12,0.0,0.0,40.6
Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,0,1,1,0,0,1,3,0,1,1,0,0,1,44.93559322033898,23.800000000000182,49_plus,45.3,45.3,2627.3999999999996
Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,1,0,1,1,0,1,4,1,1,0,1,1,0,38.19375,-42.0,0_12,0.0,0.0,347.55
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,0,0,0,0,0,1,1,0,1,1,0,0,1,39.06,-21.899999999999977,0_12,54.3,0.0,217.2
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,0,0,0,0,0,0,0,0,0,1,0,0,0,71.39545454545454,-10.599999999999909,13_24,75.3,0.0,1581.3
Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,0,0,0,0,0,0,0,0,0,0,1,1,0,18.34166666666667,-19.200000000000045,49_plus,0.0,0.0,1009.6500000000001
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,0,0,0,0,0,0,0,0,0,0,1,0,0,19.213636363636365,-4.650000000000034,13_24,0.0,0.0,427.35
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,1,0,1,1,1,1,5,1,1,1,0,0,1,85.48333333333333,74.0,49_plus,85.7,0.0,4542.1
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,0,0,0,0,0,0,0,0,0,1,0,1,0,28.166666666666668,-7.5,0_12,46.0,0.0,92.0
Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,1,1,1,1,1,1,6,1,1,0,1,1,0,108.60915492957747,-335.25,49_plus,0.0,0.0,8046.5
Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,0,0,1,0,1,0,2,0,1,1,0,0,1,73.3875,-16.649999999999977,0_12,86.25,0.0,603.75
Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.0,6152.3,1,1,1,1,0,1,5,1,1,0,1,1,0,102.53833333333334,-160.69999999999982,49_plus,0.0,0.0,6313.0
Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,1,1,1,1,1,1,6,1,1,0,1,1,0,111.52142857142857,40.55000000000018,49_plus,0.0,0.0,7765.95
Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,1,1,0,0,0,0,2,1,0,0,1,1,0,53.61938775510204,-36.65000000000009,25_48,0.0,0.0,2664.0
Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,0,0,1,0,1,0,2,0,1,1,0,0,0,59.15714285714286,48.700000000000045,0_12,60.9,0.0,365.4
Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,290.55,0,0,0,0,0,0,0,0,0,0,1,0,0,17.091176470588238,-37.44999999999999,13_24,0.0,0.0,328.0
Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,1,0,0,1,1,0,3,1,1,1,0,1,0,48.9125,2.4499999999999886,0_12,64.4,0.0,193.20000000000002
Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,6398.05,0,1,0,1,0,1,3,1,1,0,1,1,0,91.40071428571429,-39.649999999999636,49_plus,0.0,0.0,6437.7
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,666.0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.5,-30.5,25_48,0.0,0.0,696.5
Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,0,1,1,0,1,1,4,0,1,0,1,1,0,53.121111111111105,1.25,25_48,0.0,0.0,2389.2
Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,0,0,0,0,0,0,0,0,0,1,0,1,0,59.69375,-6.850000000000023,0_12,69.2,0.0,484.40000000000003
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,0,0,0,0,0,0,0,0,0,1,0,0,1,22.65,0.0,0_12,45.3,0.0,45.3
Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688.0,0,0,1,0,0,0,1,0,0,1,0,0,1,27.52,-10.400000000000091,13_24,29.1,0.0,698.4000000000001
Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,0.0,0_12,46.0,46.0,46.0
Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,1,0,1,0,1,0,3,1,1,0,1,0,0,60.23529411764706,-4.0,13_24,0.0,0.0,1028.0
Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,0,1,1,0,1,1,4,0,1,1,0,0,1,101.698,30.849999999999454,13_24,104.65,0.0,2511.6000000000004
Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,0,1,1,0,0,1,3,0,1,0,1,1,0,89.37847222222223,84.30000000000018,49_plus,0.0,89.45,6350.95
Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,0,0,0,0,0,0,0,0,0,0,1,1,0,19.175,8.449999999999989,13_24,0.0,0.0,260.0
Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,0,0,1,0,0,0,1,0,0,1,0,1,0,74.75833333333334,-15.199999999999818,13_24,80.05,0.0,1360.85
Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611.0,1,1,1,0,0,0,3,1,0,0,1,1,0,61.96153846153846,71.0,25_48,0.0,0.0,1540.0
Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,0,0,0,0,0,0,0,0,0,1,0,0,1,58.875,24.600000000000023,0_12,70.3,70.3,210.89999999999998
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,0,0,0,0,1,1,2,0,1,1,0,0,1,45.375,0.0,0_12,90.75,0.0,90.75
